Artist,Year,Popularity
DJ Khaled,2019,49.666666666666664
DJ Khalid,2019,54.0
DJ Kool,1996,26.666666666666668
DJ Kuba,2014,7.0
DJ Luian,2018,66.0
DJ Luian,2019,80.85714285714286
DJ MEG,2019,38.0
DJ Magic Mike,1990,26.0
DJ Magic Mike,1991,36.0
DJ Max Star,2016,0.0
DJ Mehdi,2007,29.0
DJ Mes,2018,13.0
DJ Mibor,2016,35.0
DJ Mibor,2017,26.0
DJ Mibor,2018,37.0
DJ Mibor,2019,34.0
DJ Mykal,2017,24.0
DJ Nelson,2004,56.0
DJ Nelson,2008,0.0
DJ Nelson,2016,45.0
DJ PIGER,2019,26.5
DJ PV,2017,30.0
DJ PV,2018,37.0
DJ Paul,2019,49.0
DJ Quik,1991,41.2
DJ Quik,1992,45.0
DJ Quik,1995,53.0
DJ Quik,2001,0.0
DJ Quik,2009,14.0
DJ RYOW,2019,36.0
DJ Razé,2019,62.0
DJ Ross,2019,42.0
DJ Sammy,2002,64.0
DJ Screw,1996,41.0
DJ Screw & The Screwed Up Click,2008,4.333333333333333
DJ Shadow,2016,0.0
DJ Shadow,2019,38.0
DJ Snake,2013,65.0
DJ Snake,2014,9.0
DJ Snake,2015,6.25
DJ Snake,2016,38.27272727272727
DJ Snake,2017,29.0
DJ Snake,2018,69.4
DJ Snake,2019,62.31818181818182
DJ Taz,1997,26.0
DJ Tune,2008,4.0
DJ Valdi,2019,59.0
DJ White Shadow,2013,23.0
DJ ZsuZsu,2018,27.0
DJDS,2018,46.0
DJs@Work,2002,25.0
DLG.,2019,33.0
DLJ,2018,45.0
DLJ,2019,29.5
DMN,2019,55.0
DMX,1998,0.5
DMX,1999,6.0
DMX,2001,0.0
DMX,2003,53.666666666666664
DMX,2007,1.25
DMX,2010,6.0
DMX,2011,63.0
DMX,2012,56.0
DNCE,2015,8.0
DNCE,2016,77.5
DNCE,2017,65.0
DOLF,2017,43.0
DON x LEE x BARBER,2019,47.0
DONATTO,2019,57.0
DORJ,2019,49.0
DR. KUCHO!,2005,57.0
DRAM,2016,58.5
DREAMCATCHER,2018,49.0
DREAMERS,2016,58.5
DREAMERS,2019,60.0
DREAMS COME TRUE,1989,0.0
DRIIIFT,2019,7.0
DROELOE,2017,59.5
DROP,2019,48.0
DSN,2019,33.0
DTU,2007,7.0
DVBBS,2013,23.25
DVBBS,2014,17.0
DVBBS,2015,14.666666666666666
DVBBS,2017,41.5
DVBBS,2019,24.0
DVN,2015,24.0
DWNTWN,2012,12.0
DY,2017,0.0
DZIARMA,2019,55.0
Da A Clan,1994,0.0
Da Brat,1994,54.0
Da Hool,2019,44.0
Da Organization,2010,17.0
Da Silva,2005,0.0
Da Tweekaz,2019,50.0
Da' T.R.U.T.H.,2011,3.0
DaBaby,2018,69.0
DaBaby,2019,89.3076923076923
Dabin,2019,51.75
Dabow,2019,36.0
Dabrye,2018,22.0
Dada Life,2012,29.0
Dada Life,2013,1.0
Dada Life,2019,23.0
Daddy Yankee,2003,57.0
Daddy Yankee,2004,38.22222222222222
Daddy Yankee,2005,42.0
Daddy Yankee,2006,16.25
Daddy Yankee,2007,22.5
Daddy Yankee,2008,40.6
Daddy Yankee,2010,39.666666666666664
Daddy Yankee,2012,62.857142857142854
Daddy Yankee,2013,24.333333333333332
Daddy Yankee,2015,62.5
Daddy Yankee,2016,68.0
Daddy Yankee,2017,46.333333333333336
Daddy Yankee,2018,74.88888888888889
Daddy Yankee,2019,85.64285714285714
Dadju,2019,61.0
Dadá Boladão,2019,84.0
Daemus Moon,2019,17.857142857142858
Daffy Muffin,2019,29.0
Daft Punk,1997,70.0
Daft Punk,2001,67.875
Daft Punk,2003,52.0
Daft Punk,2006,44.0
Daft Punk,2013,73.85714285714286
Dafuniks,2009,44.0
Daichi Miura,2019,54.0
Dalex,2018,50.0
Dalex,2019,68.6086956521739
Daley,2012,36.0
Dallas,2019,40.0
DallasK,2016,16.5
DallasK,2019,62.0
Dalsin,2019,51.0
Dalua,2019,39.0
Dama,2020,37.0
Damaco,2016,17.0
Damian Dame,1991,7.75
Damien,2019,56.0
Damien Jurado,2014,56.0
Damien N-Drix,2019,31.0
Damien Rice,2003,63.5
Damien Rice,2006,60.0
Damion,2017,0.0
Damn Yankees,1990,59.0
Damso,2016,0.0
Dan + Shay,2018,75.0
Dan + Shay,2019,80.42857142857143
Dan Auerbach,2009,44.0
Dan Bravo,2019,29.0
Dan Bremnes,2019,36.0
Dan Croll,2014,46.0
Dan Hill,1977,61.0
Dan Hill,2006,0.0
Dan McKie,2019,36.0
Dan Talevski,2019,57.0
Dana Kelson,2019,29.0
Dance Yourself Clean,2019,33.0
Danelly Elly,2019,20.0
Danger Mouse,2011,37.0
Dani Fernández,2020,43.0
DaniLeigh,2019,73.33333333333333
Daniel Adams-Ray,2015,1.0
Daniel Caesar,2015,62.2
Daniel Caesar,2016,66.5
Daniel Caesar,2017,68.15384615384616
Daniel Caesar,2018,73.0
Daniel Caesar,2019,67.8
Daniel Diazz,2015,9.0
Daniel Garrick,2017,28.0
Daniel Johnson,2011,7.0
Daniel Leseman,2011,9.0
Daniel Powter,2005,55.25
Daniel Powter,2010,33.0
Daniel Sabaterr,2019,40.0
Daniel Santacruz,2019,46.0
Daniel Skye,2015,52.0
"Daniel, Me Estás Matando",2019,52.0
Daniela Darcourt,2018,62.0
Daniela Darcourt,2019,59.0
Danilo Parra,2014,11.0
Danko Jones,2019,6.0
Danna Paola,2019,75.0
Danni,2020,51.0
Dannic,2014,23.0
Dannic,2015,13.5
Dannic,2016,20.0
Dannic,2018,21.0
Dannic,2019,43.0
Danntik,2019,36.0
"Danny ""Butch"" Means",1998,23.0
Danny Boone,2014,27.555555555555557
Danny Boone,2015,36.0
Danny Boy,2001,16.0
Danny Brasco,2019,37.0
Danny Brown,2012,60.0
Danny Brown,2013,47.5
Danny Brown,2019,54.0
Danny Darko,2015,31.0
Danny Howard,2018,11.0
Danny Howard,2019,46.0
Danny Ocean,2016,11.0
Danny Ocean,2017,73.5
Danny Ocean,2019,56.142857142857146
Danny Romero,2019,74.0
Danrell,2017,37.0
Dante Klein,2016,51.0
Dante Klein,2019,48.0
Danzig,1988,1.0
Danzig,2007,0.0
Dapuntobeat,2014,17.0
Dardan,2017,3.0
Dardan,2018,53.0
Dardan,2020,76.0
Darell,2019,76.5
Darius & Finlay,2010,33.0
Darius Rucker,2007,10.0
Dark Culture,2019,18.0
Dark Polo Gang,2019,65.0
Darkiel,2019,59.0
Darkly,2015,0.0
Darkoo,2019,75.0
Darlene Love,1963,73.0
Darlene McCoy,2012,39.0
Darlingside,2016,42.0
Darrell Cole,2017,36.0
Darude,1999,57.0
Darude,2007,61.0
Daryl Hall,1986,34.0
Daryl Hall & John Oates,1973,62.0
Daryl Hall & John Oates,1975,65.0
Daryl Hall & John Oates,1976,70.0
Daryl Hall & John Oates,1980,71.66666666666667
Daryl Hall & John Oates,2001,66.0
Das EFX,1992,55.0
Das EFX,1993,45.0
Das EFX,1995,58.0
Das Ich,2007,38.0
Dasco,2018,50.0
Dash Berlin,2014,36.2
Dash Berlin,2015,25.666666666666668
Dash Berlin,2018,48.0
Dastic,2019,1.0
Dateless,2017,45.0
Daughter,2016,40.0
Daughtry,2006,50.0
Daughtry,2019,60.0
Dav the Ninja,2019,39.5
Davai,2017,60.0
Davai,2019,53.666666666666664
Dave,2016,73.0
Dave,2018,72.0
Dave,2019,71.6
Dave Adamec,2017,35.0
Dave Darell,2009,0.0
Dave Garnier,2019,23.0
Dave Hollister,2006,22.0
Dave Hollister,2010,7.0
Dave Kerzner,2017,7.0
Dave Knud,2017,27.0
Dave Knud,2019,41.0
Dave Mak,2019,24.0
Dave Mason,1973,50.0
Dave Mason,1974,25.0
Dave Matthews Band,1996,66.0
Dave Nazza,2019,29.0
Dave Spoon,2011,4.0
Davi,2018,53.0
Davi,2019,36.333333333333336
David Archuleta,2008,70.0
David Banner,2003,13.75
David Banner,2017,30.0
David Bisbal,2002,7.0
David Bisbal,2016,66.0
David Bisbal,2018,71.0
David Bisbal,2019,63.0
David Bisbal,2020,66.0
David Blanco,2009,11.5
David Bowie,1969,7.0
David Bowie,1971,66.0
David Bowie,1972,49.8
David Bowie,1973,64.0
David Bowie,1974,56.666666666666664
David Bowie,1977,49.5
David Bowie,1983,43.6
David Bowie,1997,34.0
David Bowie,2002,33.0
David Bowie,2013,31.0
David Bowie,2015,17.0
David Bowie,2016,41.0
David Brinston,2007,35.0
David Byrne,2008,49.0
David Chief,2017,1.0
David Fesser,2016,3.0
David Gates,1978,58.0
David Gray,1998,66.0
David Gray,2019,45.0
David Guetta,2003,0.0
David Guetta,2004,24.0
David Guetta,2007,22.25
David Guetta,2008,24.0
David Guetta,2009,14.333333333333334
David Guetta,2010,44.2
David Guetta,2011,56.7
David Guetta,2012,57.0
David Guetta,2013,66.0
David Guetta,2014,52.10526315789474
David Guetta,2015,55.0
David Guetta,2016,66.0
David Guetta,2017,68.5
David Guetta,2018,61.588235294117645
David Guetta,2019,65.52631578947368
David Guetta,2020,61.0
David Hopperman,2020,47.0
David Khalis,2019,34.0
David Lee Roth,1985,46.0
David Lee Roth,1988,55.0
David Lei Brandt,2019,18.0
David Puentez,2019,48.0
David Sanborn,2005,26.0
David Soul,1976,60.0
David Tort,2010,15.0
David Tort,2011,20.0
Davide Cristofori,2019,16.0
Davina,2015,24.0
Davina Leone,2019,13.0
Dawn Landes,2007,0.0
Dawson Hollow,2020,38.0
Daxten,2018,3.0
Day Felice,2019,39.0
Daya,2015,8.0
Daya,2016,70.0
Daya,2017,45.0
Daya,2018,61.0
Daya,2019,69.0
Daydream Nation,2019,14.0
Dayglow,2018,48.5
Dayseeker,2019,52.0
Dayvi,2018,83.0
Daz Dillinger,1998,39.0
Daz Dillinger,2006,42.0
Dbstf,2015,0.0
Dbstf,2016,27.0
De Frank Professionals,2010,42.0
De Hofnar,2017,32.0
De Jeugd Van Tegenwoordig,2008,42.333333333333336
De Jeugd Van Tegenwoordig,2010,41.0
De Jeugd Van Tegenwoordig,2013,0.0
De La Ghetto,2006,66.0
De La Ghetto,2013,45.0
De La Ghetto,2015,62.0
De La Ghetto,2019,62.5
De La Ghetto,2020,52.0
De La Soul,2010,30.0
De Vet Du,2014,1.0
De Vet Du,2015,1.0
DeBarge,1985,64.0
"DeCarlos ""COS"" Waller",2018,21.0
"DeCarlos ""COS"" Waller",2019,14.0
DeJ Loaf,2015,68.0
DeVante,2019,36.0
Dead Or Alive,1985,17.0
Dead Posey,2018,53.0
Dead Prez,2000,62.0
Deaf Rat,2019,33.0
Dean Lewis,2017,56.5
Dean Lewis,2018,83.0
Dean Lewis,2019,70.66666666666667
Deanna Brooke,2019,40.0
Deante' Hitchcock,2019,53.5
Dear Silas,2015,0.0
Deas,2018,33.0
Death Cab for Cutie,2005,40.5
Death Grips,2012,58.0
Death Remains,2019,25.0
DeathbyRomy,2019,71.0
Deathpact,2018,37.0
Deauxnuts,2019,50.333333333333336
Debbie Deb,1995,0.0
Debbie Deb,2013,46.0
Debi Nova,2019,63.0
Deborah Cox,2019,51.0
Deborah Dworshipper,2019,46.0
Deborah de Luca,2018,45.0
Deborah's Child,2019,34.0
Debra Killings,2003,5.75
Debra Killings,2008,3.5
Debórah Bond,2011,22.0
Deca,2013,44.0
Deca,2017,39.0
Declain,2018,31.0
Declain,2019,34.0
Declan McKenna,2017,59.0
DeeExpus,2012,6.0
DeeWunn,2013,52.0
Deee-Lite,1994,33.0
DeejaVu,2019,20.5
Deekey,2019,34.0
Deem Spencer,2019,43.0
Deemz,2019,61.0
Deep Chills,2016,48.0
Deep Chills,2017,60.0
Deep Chills,2018,32.666666666666664
Deep Chills,2019,40.166666666666664
Deep Jandu,2019,53.666666666666664
Deep Purple,1968,62.0
Deep Purple,1972,69.33333333333333
Deep Purple,1980,33.5
Deep Purple,1984,13.0
Deep Purple,2001,28.0
Deep Purple,2005,47.0
Deep Purple,2011,0.0
Deep Purple,2017,40.0
Deeparture,2019,31.75
Deepend,2018,67.0
Deepmaniak,2015,24.0
Deerhunter,2010,56.0
Def Jef,2012,6.666666666666667
Def Leppard,1981,55.0
Def Leppard,1983,57.4
Def Leppard,1987,52.333333333333336
Def Leppard,1992,33.0
Def Leppard,1993,32.5
Def Leppard,2005,0.0
Def Leppard,2013,24.5
Dehd,2019,48.0
Deine Lakaien,1991,0.0
Deine Lakaien,2005,0.0
Deitrick Haddon,2008,21.666666666666668
Deitrick Haddon,2011,23.0
Dejota2021,2019,48.0
Delano,2019,64.0
Delany,2018,49.0
Delaossa,2020,44.0
Delayde,2018,56.0
Dele Sosimi Afrobeat Orchestra,2015,46.0
Delilah,2012,38.0
Delinquent Habits,1998,31.333333333333332
Delinquent Habits,2001,38.75
Delinquent Habits,2013,4.0
Delinquent Habits,2017,42.0
Delivio Reavon,2019,55.0
Della Humphrey,1967,24.0
Delta Rae,2015,44.0
Dem Franchize Boyz,2005,0.0
Dem Franchize Boyz,2006,60.0
Demarkus Lewis,2016,24.0
Demi Lovato,2008,36.333333333333336
Demi Lovato,2010,47.857142857142854
Demi Lovato,2011,66.0
Demi Lovato,2013,67.33333333333333
Demi Lovato,2015,54.75
Demi Lovato,2016,63.0
Demi Lovato,2017,20.6
Demon Hunter,2014,14.0
Demuja,2017,43.0
Demun Jones,2014,32.0
Demun Jones,2017,41.0
Demun Jones,2018,21.2
Denine,2008,0.0
Denis Horvat,2019,51.0
Denise Rosenthal,2019,55.0
Denisha,2007,9.0
Deniz Koyu,2012,39.0
Deniz Koyu,2014,0.0
Deniz Koyu,2019,41.4
Dennis Cruz,2017,34.0
Dennis DJ,2019,61.142857142857146
Dennis Ferrer,2015,8.0
Dennis Lloyd,2017,79.0
Dennis Lloyd,2019,72.4
Denzal Park,2013,0.0
Denzel Curry,2019,69.0
Denzil Porter,2015,33.0
Deonna Martin,2007,0.5
Deorro,2012,0.0
Deorro,2013,29.0
Deorro,2014,23.916666666666668
Deorro,2015,45.166666666666664
Deorro,2016,57.0
Deorro,2017,57.6
Deorro,2018,41.0
Deorro,2019,16.0
Deorro,2020,50.0
Depdramez,2018,30.0
Depeche Mode,1981,51.4
Depeche Mode,1982,30.0
Depeche Mode,1983,24.0
Depeche Mode,1984,48.0
Depeche Mode,1986,30.666666666666668
Depeche Mode,1987,10.0
Depeche Mode,1989,61.0
Depeche Mode,1990,55.0
Depeche Mode,1997,58.0
Depeche Mode,1998,61.5
Depeche Mode,2001,0.0
Depeche Mode,2004,14.666666666666666
Depeche Mode,2005,57.0
Depeche Mode,2006,30.75
Depeche Mode,2011,34.0
Depeche Mode,2013,41.0
Depeche Mode,2014,28.0
Deraj,2017,18.0
Derek,2019,55.333333333333336
Derek & The Dominos,1970,27.4
Derek & The Dominos,1995,17.5
Derek & The Dominos,2007,43.0
Derek Minor,2017,21.0
Derek Wise,2016,26.0
Derian,2019,45.0
Derin Falana,2015,27.5
Dermot Kennedy,2018,71.0
Dermot Kennedy,2019,72.66666666666667
Derrick Ryan,2019,30.0
Des Rocs,2019,42.0
Des'ree,2010,27.0
Desaparecidos,2019,44.0
Descemer Bueno,2012,36.0
Descemer Bueno,2014,19.0
Desert Minds,2019,22.0
Desiigner,2016,40.0
Desiigner,2017,37.0
Despistaos,2019,55.0
Despotem,2019,41.0
Despotem,2020,26.0
Destiny Rogers,2019,54.0
Destiny's Child,1999,73.0
Destiny's Child,2001,46.5
Destiny's Child,2004,62.0
Destroyer,2011,49.0
Destructo,2019,57.0
Detonautas Roque Clube,2020,36.0
Detroit Swindle,2013,48.0
Detroit Swindle,2014,45.0
Detroit Swindle,2018,52.0
Deva Mahal,2019,39.0
Devan,2020,39.0
Devault,2018,52.0
Devendra Banhart,2009,55.0
DevilDriver,2013,50.0
Devin Farney,2018,23.0
Devin Morrison,2019,34.0
Devin The Dude,2013,25.5
Devon Gilfillian,2020,49.0
Devonté Hynes,2015,1.0
Dewey da Don,2019,27.0
Dewo,2019,38.0
Dexter,2020,49.0
Dez Money,2019,34.0
Dfideliz,2018,58.0
Dfideliz,2019,56.75
DiRTY RADiO,2019,34.0
Diamond D,2007,10.0
Diamond la Mafia,2019,44.0
Diamond la Mafia,2020,24.0
Diana Fuentes,2019,49.0
Diana Ross,1980,65.5
Diane Birch,2011,0.0
Diaz & Bruno,2016,37.0
Diddy,1997,57.0
Diddy,1999,52.0
Diddy,2004,65.6
Diddy,2005,64.0
Dido,1999,68.0
Dido,2003,68.0
Didrik Thulin,2013,54.0
Die Atzen,2019,61.0
Diego & Arnaldo,2019,78.0
Diego & Victor Hugo,2019,70.25
Diego El Cigala,2016,34.5
Diego Miranda,2019,44.0
Diego Thug,2019,35.0
Diego Torres,2008,47.0
Dieter Spitz,2018,43.0
Digable Planets,1993,58.0
Digital Chorus,2019,31.0
Digital Emotion,2008,42.0
Digital Farm Animals,2016,60.0
Digital Farm Animals,2018,48.0
Digital Farm Animals,2019,36.0
Digital Underground,1990,36.333333333333336
Digital Underground,2003,0.0
Digital Underground,2005,48.0
Digitalism,2014,41.0
Dijon,2017,48.0
Dijon,2018,63.666666666666664
Dijon,2019,39.0
Dilated Peoples,2001,55.0
Diljit Dosanjh,2018,44.0
Dillistone,2019,37.0
Dillom,2018,63.0
Dillom,2019,59.5
Dillon Francis,2014,28.25
Dillon Francis,2015,43.42857142857143
Dillon Francis,2016,50.5
Dillon Nathaniel,2017,33.0
Dillon Reed,2018,46.0
Dilpreet Dhillon,2020,47.0
Dilsinho,2019,71.66666666666667
Dimatik,2019,19.0
Dimelo Flow,2018,64.0
Dimelo Flow,2019,81.0909090909091
Dimie Cat,2010,41.0
Dimitri Vangelis & Wyman,2014,1.0
Dimitri Vangelis & Wyman,2019,50.25
Dimitri Vegas & Like Mike,2013,16.1
Dimitri Vegas & Like Mike,2014,19.0
Dimitri Vegas & Like Mike,2015,25.0
Dimitri Vegas & Like Mike,2016,32.2
Dimitri Vegas & Like Mike,2017,50.9
Dimitri Vegas & Like Mike,2018,58.0
Dimitri Vegas & Like Mike,2019,59.416666666666664
Dimitri Vegas & Like Mike,2020,55.0
"Dimitri Vegas, Moguai & Like Mike",2015,31.0
Dimmi,2014,55.0
Dino,1989,28.0
Dino James,2019,61.0
Dinosaur Jr.,1994,60.0
Dinosaur Pile-Up,2019,53.0
Dio,1983,50.2
Dio,2000,41.0
Dio,2007,2.0
Dio,2008,47.0
Dion Timmer,2018,37.0
Dionne Farris,1997,32.0
Dionne Warwick,1989,57.0
Dionne Warwick,2005,4.0
Diplo,2013,35.2
Diplo,2015,43.666666666666664
Diplo,2019,80.5
Diplomacy,2019,39.0
Dire Straits,1978,49.0
Dire Straits,1980,43.25
Dire Straits,1985,41.2
Dire Straits,1998,16.333333333333332
Dire Straits,2005,8.0
Dirty Chime,2019,35.0
Dirty Heads,2016,54.0
Dirty Honey,2019,8.0
Dirty Honkers,2010,44.0
Dirty Honkers,2016,38.0
Dirty Honkers,2019,44.0
Dirty Palm,2019,50.666666666666664
Dirty Rush,2015,18.0
Dirty Rush & Gregor Es,2016,36.0
Dirty Rush & Gregor Es,2017,3.0
Dirty Rush & Gregor Es,2018,1.0
Dirty Shirley,2019,37.0
Dirty South,2013,39.25
Dirty South,2015,46.0
Dirty South,2019,45.0
Dirty South & Alesso,2012,0.0
Disciples,2016,42.0
Disclosure,2013,19.0
Disclosure,2014,53.0
Disclosure,2015,14.5
Disco Fries,2015,35.0
Disco Fries,2016,43.0
Disco Fries,2018,13.0
Disco Fries,2019,37.5
Disco Killerz,2016,28.0
Discopolis,2013,6.0
Discovery,2009,45.0
Disiz La Peste,2015,0.0
Diskay,2019,51.0
Diskord,2019,22.0
Disturbed,2000,67.66666666666667
Disturbed,2005,67.5
Disturbed,2008,70.0
Disturbed,2010,63.333333333333336
Disturbed,2011,39.0
Disturbed,2015,57.666666666666664
Disturbed,2018,57.0
Disturbing Tha Peace,2001,30.0
Div Eadie,2019,10.0
Divine Council,2016,40.0
Diviners,2015,55.5
Divino,2010,35.0
Division | North,2019,19.0
Divite,2019,42.0
Divolly & Markward,2016,8.0
Dizzy Wright,2012,28.0
Dizzy Wright,2017,37.0
Dj Dasten,2019,35.0
Dj Electrocimatic,2019,18.333333333333332
Dj Farrapo,2017,37.0
Dj Gabriel do Borel,2019,45.0
Dj Geducht,2017,29.0
Dj Guuga,2019,78.0
Dj Iceman,2019,29.0
Dj Rogerinho do Quero,2019,39.0
Djumpers,2019,15.0
Djumpers,2020,7.0
Do Or Die,1996,51.0
Do Or Die,2013,54.0
Doble Porcion,2016,45.5
Doc Thor,2019,32.0
Doctor Pheabes,2019,42.25
Dog Blood,2019,1.0
Doja Cat,2018,78.6
Doja Cat,2019,80.54545454545455
Doje,2019,42.0
Dojo Cuts,2012,48.0
Dokken,1983,55.0
Dokken,1984,57.0
Dokken,2010,50.0
Dolapdere Big Gang,2010,16.0
Dolla,2019,51.0
Dolly Parton,1974,74.0
Dolo Tonight,2019,40.333333333333336
Dom Dolla,2019,45.0
Dom Kennedy,2011,23.0
Dom Kennedy,2016,44.0
Domastic,2019,26.0
Dombresky,2019,55.0
Dominic Candela,2016,3.0
Dominic Fike,2018,79.75
Dominic Fike,2019,75.0
Dominix,2019,33.0
Dominix,2020,38.0
Domo Genesis,2016,59.0
Don Diablo,2013,0.0
Don Diablo,2014,0.0
Don Diablo,2017,45.5
Don Diablo,2018,24.5
Don Diablo,2019,62.72727272727273
Don Diablo,2020,51.0
Don Henley,1984,76.0
Don Kalavera,2019,33.0
Don McLean,1971,73.0
Don McLean,1988,71.0
Don Mills,2020,44.0
Don Omar,2003,53.4
Don Omar,2004,5.888888888888889
Don Omar,2006,33.07692307692308
Don Omar,2008,58.5
Don Omar,2009,35.0
Don Omar,2010,52.285714285714285
Don Omar,2012,44.8
Don Omar,2014,17.333333333333332
Don Omar,2015,49.92307692307692
Don Omar,2016,47.46153846153846
Don Omar,2017,49.0
Don Omar,2019,61.333333333333336
Don Patricio,2019,79.0
Don Philippe,2019,50.0
Don Toliver,2019,90.71428571428571
Donatello,2018,27.0
Donell Jones,1996,46.0
Donell Jones,1999,57.333333333333336
Donell Jones,2000,47.0
Donell Jones,2002,41.0
Donell Jones,2007,33.75
Donell Jones,2010,0.0
Donna Summer,1979,5.0
Donny Caballero,2014,44.0
Donny Caballero,2016,34.0
Donny Caballero,2017,44.0
Donny Duardo,2018,42.0
Donny Hathaway,1990,75.0
Donny Hathaway,2005,50.0
Donovan,1966,59.0
Dontcry,2018,51.0
Dontcry,2019,47.666666666666664
Donwill,2019,20.0
Dope,2001,66.0
DopeNation,2019,39.0
Dopeamean,2019,28.0
Dopebwoy,2016,41.0
Dopebwoy,2019,57.0
Doris,2015,36.0
Doris Lavin,2020,19.0
Dorothy,2016,45.55555555555556
Dorothy,2017,54.0
Dorothy Moore,1976,51.0
Dorrough Music,2009,56.0
Dosem,2015,32.0
Dosk,2019,39.0
Dotan,2015,0.0
Double You,1994,53.0
Doug E. Fresh,2011,0.0
Dove Cameron,2014,51.0
Dove Cameron,2015,59.5
Dove Cameron,2019,63.0
Doves,2009,48.0
Down Below,2009,0.0
Down With Webster,2013,18.0
Downlowd,2019,33.0
Downplay,2012,31.0
Dozer,2019,42.0
Dr Phunk,2019,45.0
Dr Zeus,2018,51.0
Dr. Alban,1992,21.0
Dr. Dre,1995,61.0
Dr. Dre,1996,39.0
Dr. Dre,1999,41.0
Dr. Dre,2001,0.0
Dr. Dre,2007,3.0
Dr. Dre,2010,9.0
Dr. Fresch,2019,51.0
Dr. Hook,1978,63.0
Dr.ive,2019,32.0
Dragon,2006,13.0
Dragon & Caballero,2009,48.666666666666664
Dragon & Caballero,2012,28.0
Dragon & Caballero,2013,40.0
Drake,2009,23.666666666666668
Drake,2010,69.0
Drake,2011,67.6
Drake,2012,10.0
Drake,2013,15.0
Drake,2015,28.857142857142858
Drake,2016,42.07692307692308
Drake,2017,50.1
Drake,2018,41.63157894736842
Drake,2019,77.8
Drakeo the Ruler,2017,56.0
"Drako ""El Principe""",2019,26.0
Drama Relax,2019,55.0
Drax Project,2019,43.0
Dread Pitt,2019,37.0
Dream Easy Collective,2018,40.0
Dream Shizuka,2019,26.0
Dream State,2019,46.0
Dream Theater,1999,52.0
Dreamville,2019,42.5
Dreezy,2017,57.0
DrefQuila,2017,61.0
DrefQuila,2018,54.333333333333336
DrefQuila,2019,61.0
Dreicon,2019,43.0
Drenchill,2018,67.0
Drenchill,2019,54.0
Dresses,2015,31.0
Drevm,2019,52.0
Drew Ryan Scott,2012,21.0
Drew Wilken,2019,40.0
Dreweybear,2018,1.0
Dreweybear,2019,36.5
Drist,2019,37.0
Drizabone,1994,42.0
Dropgun,2018,60.0
Dropgun,2019,45.0
Dropkick Murphys,2005,70.0
Dropout,2016,30.0
Drowning Pool,2001,42.333333333333336
Dru Down,1994,48.0
Dru Down,1996,41.0
Dru Hill,1996,41.0
Dru Hill,1998,37.0
Dru Hill,2005,21.75
Dru Hill,2006,19.0
Drunken Kong,2017,3.0
Drvmmer,2019,35.0
Dry,2020,14.0
DuRu Tha King,2015,25.0
Dua Lipa,2016,70.0
Dua Lipa,2017,69.53333333333333
Dua Lipa,2018,50.0
Dua Lipa,2019,86.25
Dualities,2019,56.0
Dualmind,2017,0.0
Duas Doses,2019,32.0
DubVision,2014,0.0
DubVision,2015,0.0
DubVision,2016,13.333333333333334
DubVision,2019,48.111111111111114
Dubdogz,2016,60.0
Dubdogz,2018,52.5
Dubdogz,2019,58.0
Dubfire,2016,49.0
Dubio,2019,47.0
Duchess,2019,33.666666666666664
Duck House,2015,18.0
Duckmaw,2019,45.0
Ducko McFli,2019,45.0
Duckwrth,2016,59.0
Duckwrth,2019,60.0
Dudu,2019,49.0
Duffy,2008,23.5
Duke & Jones,2019,43.0
Duke Dumont,2014,16.666666666666668
Duke Dumont,2015,11.666666666666666
Duke Dumont,2019,48.0
Duke Dumont,2020,54.0
Duki,2017,1.0
Duki,2018,19.0
Duki,2019,48.25
Duki Y Neo Pistea,2017,0.0
Dukus,2018,30.0
Dukus,2019,30.0
Dulce López,2019,8.0
Duncan Sheik,1996,58.0
Dune,1995,57.0
Dune,2012,0.0
Dune Rain,2018,38.0
Duran Duran,1982,58.142857142857146
Duran Duran,1993,69.0
Duran Duran,1998,54.0
Duran Duran,2015,40.0
Durand Jones & The Indications,2018,47.0
Duskus,2019,33.0
Dusky,2013,49.0
Dusky,2014,0.0
Dusky Grey,2017,43.0
Dust Collectors,2018,47.0
Dust of Apollon,2020,29.0
Dusty Buddha Child,2014,5.0
Dusty Springfield,1969,71.0
Dutch Revz,2019,45.0
Dutty Moonshine,2012,37.0
Dvicio,2019,73.0
Dweeb,2018,8.5
Dwele,2003,36.666666666666664
Dwele,2005,38.0
Dwele,2008,33.5
Dwin,2017,55.0
Dwin,2018,53.333333333333336
Dyablo,2001,48.0
Dyablo,2005,13.0
Dye O,2018,8.5
Dye O,2019,45.5
Dylan 'N' Alice,2018,10.5
Dylan Brady,2015,42.0
Dylan Dunlap,2019,67.0
Dylan Sitts,2019,54.5
Dylan Wild,2020,36.0
Dyland & Lenny,2010,45.0
Dyne Side,2017,30.0
Dyne Side,2018,38.0
Dynoro,2017,26.5
Dynoro,2018,76.8
Dynoro,2019,66.0
Dyro,2014,9.0
Dyro,2015,14.0
Dyro,2018,34.5
Dyro,2019,40.75
Dzeko,2019,68.0
Dzeko & Torres,2013,22.0
Dzeko & Torres,2015,4.333333333333333
DÉRLY,2019,15.5
Dú Maroc,2018,26.0
E Z R A,2019,25.0
E-40,1993,36.0
E-40,2006,61.0
E-40,2019,54.75
E-Mantra,2012,20.0
E-Rotic,2001,46.0
E-girls,2020,29.0
E.S.G.,1994,24.0
E.S.G.,1999,19.5
